--- Execution profile ---
Total samples       : 51403

          ns  percent  samples  top
     1000000    0.00%        1  MachSpillCopyNode::ideal_reg
     1000000    0.00%        1  net.minecraft.world.entity.animal.WaterAnimal.baseTick
     1000000    0.00%        1  net.minecraft.world.entity.animal.axolotl.Axolotl.fromBucket
     1000000    0.00%        1  net.minecraft.world.entity.animal.axolotl.Axolotl.getBrain
     1000000    0.00%        1  MemNode::find_previous_store
     1000000    0.00%        1  net.minecraft.world.entity.animal.axolotl.Axolotl.getMaxHeadYRot
     1000000    0.00%        1  net.minecraft.world.entity.monster.Zombie.playStepSound
     1000000    0.00%        1  net.minecraft.world.entity.animal.axolotl.Axolotl.isPushedByFluid
     1000000    0.00%        1  net.minecraft.world.entity.ai.navigation.PathNavigation.<init>
     1000000    0.00%        1  net.minecraft.world.entity.ai.navigation.GroundPathNavigation.trimPath
     1000000    0.00%        1  net.minecraft.world.entity.animal.axolotl.Axolotl.requiresCustomPersistence
     1000000    0.00%        1  net.minecraft.world.entity.ai.navigation.GroundPathNavigation.getTempMobPos
     1000000    0.00%        1  net.minecraft.world.entity.animal.axolotl.Axolotl.travel
     1000000    0.00%        1  MachSpillCopyNode::bottom_type
     1000000    0.00%        1  net.minecraft.world.entity.ai.navigation.GroundPathNavigation.createPathFinder
     1000000    0.00%        1  net.minecraft.world.entity.animal.goat.Goat.aiStep
     1000000    0.00%        1  net.minecraft.world.entity.ai.navigation.GroundPathNavigation.canUpdatePath
     1000000    0.00%        1  net.minecraft.world.entity.ai.navigation.AmphibiousPathNavigation.canMoveDirectly
     1000000    0.00%        1  net.minecraft.world.entity.animal.goat.Goat.getBrain
     1000000    0.00%        1  net.minecraft.world.entity.animal.goat.Goat.getMaxHeadYRot
     1000000    0.00%        1  net.minecraft.world.entity.animal.horse.AbstractHorse$$Lambda.0x00007f6051b112e0.test
     1000000    0.00%        1  net.minecraft.world.entity.animal.horse.AbstractHorse.isCollidable
     1000000    0.00%        1  net.minecraft.world.level.redstone.CollectingNeighborUpdater.runUpdates
     1000000    0.00%        1  CompilationPolicy::select_task
     1000000    0.00%        1  Compile::alias_type
     1000000    0.00%        1  Compile::can_alias
     1000000    0.00%        1  Compile::final_graph_reshaping
     1000000    0.00%        1  net.minecraft.world.phys.AABB.getCenter
     1000000    0.00%        1  Compile::final_graph_reshaping_main_switch
     1000000    0.00%        1  net.minecraft.world.phys.AABB.deflate
     1000000    0.00%        1  net.minecraft.world.phys.AABB.contains
     1000000    0.00%        1  net.minecraft.world.level.storage.loot.entries.LootPoolSingletonContainer.expand
     1000000    0.00%        1  net.minecraft.world.level.storage.loot.LootContext$Builder.create
     1000000    0.00%        1  net.minecraft.world.level.storage.PrimaryLevelData.getGameTime
     1000000    0.00%        1  Compile::update_dead_node_list
     1000000    0.00%        1  Compilation::emit_lir
     1000000    0.00%        1  net.minecraft.world.level.portal.PortalShape.findAnyShape
     1000000    0.00%        1  CompileBroker::collect_statistics
     1000000    0.00%        1  CompileTask::print_inlining_ul
     1000000    0.00%        1  CompileTask::select_for_compilation
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.prepare
     1000000    0.00%        1  CompiledIC::CompiledIC
     1000000    0.00%        1  CompiledIC::set_ic_destination
     1000000    0.00%        1  CompiledMethod::attached_method
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.getStart
     1000000    0.00%        1  CompiledMethod::oops_reloc_begin
     1000000    0.00%        1  ConINode::Opcode
     1000000    0.00%        1  ConLNode::Opcode
     1000000    0.00%        1  net.minecraft.world.phys.shapes.BooleanOp.lambda$static$8
     1000000    0.00%        1  CmpNode::Identity
     1000000    0.00%        1  CmpNode::bottom_type
     1000000    0.00%        1  CodeBlob::is_adapter_blob
     1000000    0.00%        1  CodeBlob::is_upcall_stub
     1000000    0.00%        1  net.minecraft.world.phys.shapes.Shapes.joinIsNotEmpty
     1000000    0.00%        1  CodeBuffer::total_content_size
     1000000    0.00%        1  net.minecraft.world.phys.shapes.OffsetDoubleList.size
     1000000    0.00%        1  net.minecraft.world.phys.shapes.EntityCollisionContext.isAbove
     1000000    0.00%        1  net.minecraft.world.phys.shapes.EntityCollisionContext.canStandOnFluid
     1000000    0.00%        1  CodeBuffer::verify_section_allocation
     1000000    0.00%        1  net.minecraft.world.phys.shapes.EntityCollisionContext$$Lambda.0x00007f6051a62f78.test
     1000000    0.00%        1  CodeCache::allocate
     1000000    0.00%        1  ConNode::Opcode
     1000000    0.00%        1  net.minecraft.world.phys.shapes.BitSetDiscreteVoxelShape.forAllBoxes
     1000000    0.00%        1  CodeCacheUnloadingTask::claim_nmethods
     1000000    0.00%        1  CodeHeap::block_start
     1000000    0.00%        1  net.minecraft.world.phys.Vec3.relative
     1000000    0.00%        1  net.minecraft.world.phys.Vec3.multiply
     1000000    0.00%        1  CodeHeap::defrag_segmap
     1000000    0.00%        1  net.minecraft.world.phys.Vec3.length
     1000000    0.00%        1  net.minecraft.world.phys.Vec3.horizontalDistanceSqr
     1000000    0.00%        1  CodeSection::initialize_shared_locs
     1000000    0.00%        1  CollectedHeap::fill_with_objects
     1000000    0.00%        1  net.minecraft.world.phys.Vec3.distanceTo
     1000000    0.00%        1  net.minecraft.world.phys.Vec3.atLowerCornerWithOffset
     1000000    0.00%        1  Dependencies::assert_common_4
     1000000    0.00%        1  ConvI2DNode::Opcode
     1000000    0.00%        1  ConvI2LNode::Opcode
     1000000    0.00%        1  CountedLoopEndNode::bt
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SnapshotPathNavigationRegion.capture
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SnapshotPathFinder.reconstructPath
     1000000    0.00%        1  CreateExNode::Opcode
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SnapshotNodeEvaluator.lambda$getNode$0
     1000000    0.00%        1  DebugInformationRecorder::DebugInformationRecorder
     1000000    0.00%        1  DebugInformationRecorder::add_non_safepoint
     1000000    0.00%        1  DebugInformationRecorder::create_monitor_values
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.PathTypeCache.invalidate
     1000000    0.00%        1  DecodeNNode::Identity
     1000000    0.00%        1  Continuation::is_return_barrier_entry
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.PathFinder.reconstructPath
     1000000    0.00%        1  Dependencies::check_unique_concrete_method
     1000000    0.00%        1  Dependencies::encode_content_bytes
     1000000    0.00%        1  Dependencies::find_unique_concrete_method
     1000000    0.00%        1  DependencyContext::clean_unloading_dependents
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.Path.advance
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.Path.<init>
     1000000    0.00%        1  Dictionary::collect
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.NodeEvaluator.canPassDoors
     1000000    0.00%        1  DirectCallGenerator::generate
     1000000    0.00%        1  DirectNativeCallWrapper::destination
     1000000    0.00%        1  EdgeMoveOptimizer::optimize
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SwimNodeEvaluator.getPathTypeOfMob
     1000000    0.00%        1  ConNode::hash
     1000000    0.00%        1  ConPNode::Opcode
     1000000    0.00%        1  ConnectionGraph::add_field
     1000000    0.00%        1  ConnectionGraph::add_field_uses_to_worklist
     1000000    0.00%        1  ConnectionGraph::find_inst_mem
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.WalkNodeEvaluator.done
     1000000    0.00%        1  ConnectionGraph::get_addp_base
     1000000    0.00%        1  ConnectionGraph::has_ea_local_in_scope
     1000000    0.00%        1  ConnectionGraph::process_call_arguments
     1000000    0.00%        1  ConnectionGraph::record_for_optimizer
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.Target.updateBest
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.Target.setReached
     1000000    0.00%        1  CmpLNode::Opcode
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SwimNodeEvaluator.getNeighbors
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SwimNodeEvaluator.done
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SnapshotWalkNodeEvaluator.tryJumpOn
     1000000    0.00%        1  ConnectionGraph::split_memory_phi
     1000000    0.00%        1  ConnectionGraph::split_unique_types
     1000000    0.00%        1  ConstantPool::name_and_type_ref_index_at
     1000000    0.00%        1  ConstantPool::resolve_string_constants_impl
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SnapshotWalkNodeEvaluator.getFloorLevel
     1000000    0.00%        1  ConstraintCastNode::Ideal
     1000000    0.00%        1  ConstraintCastNode::Value
     1000000    0.00%        1  net.minecraft.world.level.pathfinder.SnapshotWalkNodeEvaluator$$Lambda.0x00007f6051b21720.get
     1000000    0.00%        1  resolve_opt_virtual_call
     1000000    0.00%        1  Assembler::cmpl
     1000000    0.00%        1  sun.security.util.math.intpoly.P384OrderField.mult
     1000000    0.00%        1  sun.security.util.math.intpoly.IntegerPolynomialP256.carryReduce0
     1000000    0.00%        1  sun.security.util.math.intpoly.IntegerPolynomial25519.carryReduce
     1000000    0.00%        1  Assembler::emit_operand_helper
     1000000    0.00%        1  BarrierSetAssembler::nmethod_entry_barrier
     1000000    0.00%        1  BarrierSetC2::store_at_resolved
     1000000    0.00%        1  storeImmNKlassNode::emit
     1000000    0.00%        1  sort_field_by_offset
     1000000    0.00%        1  BarrierSetNMethod::nmethod_entry_barrier(nmethod*)::OopKeepAliveClosure::do_oop
     1000000    0.00%        1  salI_rReg_immNode::ideal_Opcode
     1000000    0.00%        1  BarrierSetNMethod::set_guard_value
     1000000    0.00%        1  testI_regNode::rule
     1000000    0.00%        1  BaseCountedLoopNode::loopexit_or_null
     1000000    0.00%        1  rRegPOper::type
     1000000    0.00%        1  rRegLOper::type
     1000000    0.00%        1  rRegIOper::clone
     1000000    0.00%        1  pthread_self
     1000000    0.00%        1  pthread_mutex_unlock
     1000000    0.00%        1  pthread_getspecific
     1000000    0.00%        1  BlockEnd::as_BlockEnd
     1000000    0.00%        1  BlockListBuilder::set_leaders
     1000000    0.00%        1  outputStream::print
     1000000    0.00%        1  os::fetch_frame_from_context
     1000000    0.00%        1  BoolNode::hash
     1000000    0.00%        1  AddPNode::Ideal_base_and_offset
     1000000    0.00%        1  it.unimi.dsi.fastutil.objects.Object2BooleanOpenHashMap.clear
     1000000    0.00%        1  wrong_method_stub
     1000000    0.00%        1  AbsSeq::davg
     1000000    0.00%        1  AccessBarrierSupport::resolve_unknown_oop_ref_strength
     1000000    0.00%        1  AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<2384934ul, G1BarrierSet>, (AccessInternal::BarrierType)5, 2384934ul>::oop_access_barrier
     1000000    0.00%        1  AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<397414ul, G1BarrierSet>, (AccessInternal::BarrierType)3, 397414ul>::oop_access_barrier
     1000000    0.00%        1  AccessInternal::PostRuntimeDispatch<G1BarrierSet::AccessBarrier<544868ul, G1BarrierSet>, (AccessInternal::BarrierType)2, 544868ul>::oop_access_barrier
     1000000    0.00%        1  void OopOopIterateDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate<InstanceRefKlass, narrowOop>
     1000000    0.00%        1  AddINode::Opcode
     1000000    0.00%        1  void OopOopIterateDispatch<G1CMOopClosure>::Table::oop_oop_iterate<InstanceRefKlass, narrowOop>
     1000000    0.00%        1  AddINode::max_opcode
     1000000    0.00%        1  AddNode::Ideal
     1000000    0.00%        1  os::elapsedTime
     1000000    0.00%        1  void OopOopIterateBoundedDispatch<G1RebuildRemSetClosure>::Table::oop_oop_iterate_bounded<ObjArrayKlass, narrowOop>
     1000000    0.00%        1  AllocTracer::send_allocation_in_new_tlab
     1000000    0.00%        1  void G1CardSet::iterate_cards_during_transfer<G1TransferCard>
     1000000    0.00%        1  AndINode::max_opcode
     1000000    0.00%        1  AndLNode::Identity
     1000000    0.00%        1  Arena::Arealloc
     1000000    0.00%        1  vmIntrinsics::does_virtual_dispatch
     1000000    0.00%        1  Arena::destruct_contents
     1000000    0.00%        1  Arena::grow
     1000000    0.00%        1  update_register_map1
     1000000    0.00%        1  ArenaObj::operator new
     1000000    0.00%        1  org.bukkit.Registry$SimpleRegistry.get
     1000000    0.00%        1  org.bukkit.craftbukkit.entity.CraftFox.getHandle
     1000000    0.00%        1  org.bukkit.craftbukkit.entity.CraftEntity.getWorld
     1000000    0.00%        1  CallStaticJavaDirectNode::method_set
     1000000    0.00%        1  org.bukkit.craftbukkit.entity.CraftCreeper.getHandle
     1000000    0.00%        1  org.bukkit.craftbukkit.entity.CraftAxolotl.getHandle
     1000000    0.00%        1  org.bukkit.craftbukkit.block.data.CraftBlockData.clone
     1000000    0.00%        1  org.bukkit.craftbukkit.block.CraftBlockStates.getBlockState
     1000000    0.00%        1  org.bukkit.craftbukkit.block.CraftBlock.getRelative
     1000000    0.00%        1  org.bukkit.craftbukkit.block.CraftBlock.<init>
     1000000    0.00%        1  org.bukkit.craftbukkit.CraftWorld.getEntityCount
     1000000    0.00%        1  CastPPNode::Opcode
     1000000    0.00%        1  org.bukkit.craftbukkit.CraftRegistry.get
     1000000    0.00%        1  CallNode::bottom_type
     1000000    0.00%        1  CatchNode::Value
     1000000    0.00%        1  org.apache.logging.slf4j.Log4jLogger.isDebugEnabled
     1000000    0.00%        1  org.apache.logging.log4j.spi.AbstractLogger.tryLogMessage
     1000000    0.00%        1  org.apache.commons.lang3.mutable.MutableLong.getValue
     1000000    0.00%        1  oop_Relocation::unpack_data
     1000000    0.00%        1  oopDesc::metadata_field
     1000000    0.00%        1  nmethod_entry_barrier
     1000000    0.00%        1  nmethod::oops_do_marking_epilogue
     1000000    0.00%        1  CmpINode::Value
     1000000    0.00%        1  nmethod::fix_oop_relocations
     1000000    0.00%        1  net.minecraft.world.waypoints.WaypointTransmitter$EntityChunkConnection.isBroken
