--- Execution profile ---
Total samples       : 230007

          ns  percent  samples  top
     2001113    0.00%        2  net.minecraft.world.entity.ai.behavior.YieldJobSite.lambda$create$4
     2001084    0.00%        2  net.minecraft.world.entity.LivingEntity.dropFromLootTable
     2001083    0.00%        2  net.minecraft.world.phys.shapes.ArrayVoxelShape.<init>
     2001083    0.00%        2  PhaseBlockLayout::reorder_traces
     2001083    0.00%        2  net.minecraft.world.level.block.entity.BeehiveBlockEntity.serverTick
     2001053    0.00%        2  it.unimi.dsi.fastutil.objects.Reference2ObjectArrayMap.<init>
     2001013    0.00%        2  Block::find_remove
     2001012    0.00%        2  net.minecraft.network.protocol.game.ClientboundMoveEntityPacket.<init>
     2001002    0.00%        2  net.minecraft.world.entity.ai.goal.RestrictSunGoal.canUse
     2000983    0.00%        2  net.minecraft.world.entity.Entity.updateDynamicGameEventListener
     2000982    0.00%        1  org.bukkit.event.world.GenericGameEvent.<init>
     2000963    0.00%        2  java.util.stream.ReduceOps$2ReducingSink.get
     2000961    0.00%        2  sun.security.util.math.intpoly.P384OrderField.carryReduce0
     2000944    0.00%        2  net.minecraft.network.protocol.Packet.getExtraPackets
     2000942    0.00%        2  java.util.ImmutableCollections$Set12.contains
     2000941    0.00%        2  it.unimi.dsi.fastutil.objects.Reference2IntOpenHashMap.containsKey
     2000933    0.00%        2  net.minecraft.world.entity.monster.Drowned$DrownedSwimUpGoal.canUse
     2000923    0.00%        2  java.lang.Math.atan2
     2000913    0.00%        2  LoadNKlassNode::Opcode
     2000913    0.00%        2  net.minecraft.world.entity.LivingEntity.swing
     2000904    0.00%        2  net.minecraft.world.level.storage.PrimaryLevelData.getLevelName
     2000893    0.00%        2  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.joinUnoptimized
     2000884    0.00%        2  org.bukkit.craftbukkit.entity.CraftEntity.getUniqueId
     2000883    0.00%        2  net.minecraft.world.entity.monster.Drowned.getAmbientSound
     2000882    0.00%        2  net.minecraft.world.entity.ai.goal.ZombieAttackGoal.stop
     2000863    0.00%        2  net.minecraft.world.item.enchantment.EnchantmentHelper$$Lambda.0x00007f4755a034a0.<init>
     2000862    0.00%        2  OptoRuntime::is_deoptimized_caller_frame
     2000852    0.00%        1  java_lang_ref_Reference::is_referent_field
     2000842    0.00%        2  net.minecraft.world.entity.LivingEntity.triggerOnDeathMobEffects
     2000823    0.00%        2  net.minecraft.world.phys.shapes.BooleanOp$$Lambda.0x00007f475447d0c0.apply
     2000823    0.00%        2  java.util.Spliterators$IteratorSpliterator.characteristics
     2000802    0.00%        2  net.minecraft.server.network.ServerConnectionListener.tick
     2000792    0.00%        2  ca.spottedleaf.moonrise.common.set.OptimizedSmallEnumSet.size
     2000792    0.00%        2  net.minecraft.world.entity.animal.AbstractFish.registerGoals
     2000792    0.00%        2  net.minecraft.world.entity.ai.behavior.AsyncAcquirePoi$PendingRequest.recordFailure
     2000783    0.00%        2  net.minecraft.world.level.pathfinder.SwimNodeEvaluator.done
     2000764    0.00%        2  ReplacedNodes::merge_with
     2000762    0.00%        2  net.minecraft.world.item.enchantment.ItemEnchantments.entrySet
     2000744    0.00%        2  net.minecraft.world.entity.LivingEntity.handleEquipmentChanges
     2000744    0.00%        2  State::_sub_Op_CmpU
     2000742    0.00%        2  net.minecraft.world.level.block.SnowyDirtBlock.updateShape
     2000742    0.00%        2  net.minecraft.world.entity.ai.control.SmoothSwimmingLookControl.lambda$tick$1
     2000703    0.00%        2  net.minecraft.server.level.ChunkMap.broadcast
     2000703    0.00%        2  net.minecraft.world.entity.ai.behavior.ShowTradesToPlayer.canStillUse
     2000703    0.00%        2  ca.spottedleaf.concurrentutil.map.ConcurrentLong2ReferenceChainedHashTable.putIfAbsent
     2000702    0.00%        2  ciSymbol::ciSymbol
     2000692    0.00%        2  io.papermc.paper.util.PoiAccess.findAnyPoiPositions
     2000682    0.00%        2  GraphKit::access_load_at
     2000663    0.00%        2  it.unimi.dsi.fastutil.objects.Object2IntAVLTreeMap.object2IntEntrySet
     2000662    0.00%        2  net.minecraft.world.entity.LivingEntity.playSecondaryHurtSound
     2000652    0.00%        2  net.minecraft.server.level.ServerLevel.tick
     2000642    0.00%        2  io.papermc.paper.pewpew.bench.PewpewBenchPlugin.onEntityDamage
     2000623    0.00%        2  LoopPredicate::apply
     2000622    0.00%        2  PhaseGVN::is_dominator
     2000622    0.00%        2  vframeStreamCommon::fill_from_frame
     2000612    0.00%        2  com.google.common.collect.ImmutableSet.copyOf
     2000612    0.00%        1  net.minecraft.server.MinecraftServer.tickConnection
     2000593    0.00%        2  net.minecraft.world.entity.ai.sensing.TemptingSensor$$Lambda.0x00007f4755a33578.test
     2000592    0.00%        2  net.minecraft.world.entity.npc.VillagerData.equals
     2000592    0.00%        2  ca.spottedleaf.moonrise.common.util.CoordinateUtils.getChunkSectionY
     2000583    0.00%        2  io.netty.util.concurrent.SingleThreadEventExecutor.startThread
     2000583    0.00%        2  net.minecraft.world.entity.animal.Dolphin.travel
     2000582    0.00%        2  net.minecraft.world.level.material.Fluid.defaultFluidState
     2000572    0.00%        2  net.minecraft.world.entity.npc.CatSpawner.tick
     2000571    0.00%        2  ciTypeFlow::StateVector::do_invoke
     2000553    0.00%        2  net.minecraft.world.level.block.entity.SculkSensorBlockEntity.getVibrationUser
     2000551    0.00%        2  ReplacedNodes::record
     2000542    0.00%        2  net.minecraft.world.level.block.EyeblossomBlock.randomTick
     2000542    0.00%        1  it.unimi.dsi.fastutil.longs.Long2ObjectOpenHashMap.<init>
     2000522    0.00%        2  ca.spottedleaf.moonrise.patches.collisions.CollisionUtil.strictlyContains
     2000512    0.00%        2  ca.spottedleaf.moonrise.common.set.OptimizedSmallEnumSet.removeUnchecked
     2000512    0.00%        2  net.minecraft.world.level.LevelAccessor.gameEvent
     2000512    0.00%        2  net.minecraft.network.protocol.game.ClientboundUpdateAttributesPacket.<init>
     2000492    0.00%        2  net.minecraft.world.entity.animal.Bee$BeeEnterHiveGoal.canBeeUse
     2000491    0.00%        2  pthread_getspecific
     2000472    0.00%        2  com.mojang.serialization.Decoder.parse
     2000463    0.00%        2  net.minecraft.world.entity.ai.behavior.CountDownCooldownTicks.canStillUse
     2000461    0.00%        2  net.minecraft.core.Vec3i.distToLowCornerSqr
     2000432    0.00%        2  org.bukkit.craftbukkit.entity.CraftDolphin.getHandle
     2000421    0.00%        2  net.minecraft.world.level.block.state.BlockBehaviour.updateShape
     2000413    0.00%        2  PhaseChaitin::new_lrg
     2000402    0.00%        2  net.minecraft.world.entity.ai.memory.NearestVisibleLivingEntities$$Lambda.0x00007f4755a4e578.test
     2000401    0.00%        2  net.minecraft.world.entity.LivingEntity.isHolding
     2000393    0.00%        2  net.minecraft.world.entity.ai.goal.Goal.stop
     2000392    0.00%        2  G1CardSet::transfer_cards_in_howl
     2000390    0.00%        2  it.unimi.dsi.fastutil.ints.Int2ObjectOpenHashMap.clear
     2000381    0.00%        2  DirectiveSet::should_not_inline
     2000380    0.00%        2  PhaseOutput::estimate_buffer_size
     2000372    0.00%        2  net.minecraft.world.level.Level.setBlock
     2000362    0.00%        2  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.EntityLookup.removeEntity
     2000352    0.00%        2  ca.spottedleaf.moonrise.patches.chunk_system.level.entity.ChunkEntitySlices$EntityCollectionBySection.removeEntity
     2000352    0.00%        2  RegionNode::out_RegMask
     2000352    0.00%        2  PhaseCoalesce::coalesce_driver
     2000352    0.00%        2  net.minecraft.world.level.chunk.LevelChunk$BoundTickingBlockEntity.tick
     2000322    0.00%        2  net.minecraft.world.entity.animal.Fox$FoxEatBerriesGoal.canUse
     2000321    0.00%        2  net.minecraft.world.level.levelgen.LegacyRandomSource.next
     2000313    0.00%        2  net.minecraft.world.entity.LivingEntity.getWeaponItem
     2000311    0.00%        2  net.minecraft.world.entity.player.Player.awardStat
     2000310    0.00%        2  TypePtr::speculative_maybe_null
     2000302    0.00%        2  net.minecraft.world.entity.player.Inventory.tick
     2000302    0.00%        2  Node::size_of
     2000292    0.00%        2  net.minecraft.world.entity.ai.behavior.InteractWith.lambda$of$2
     2000291    0.00%        2  net.minecraft.world.entity.animal.Bee.sendDebugPackets
     2000291    0.00%        2  net.minecraft.world.entity.ai.navigation.FlyingPathNavigation.getTempMobPos
     2000290    0.00%        2  io.netty.channel.epoll.EpollEventLoop.wakeup
     2000282    0.00%        2  net.minecraft.world.level.material.FluidState.getFlow
     2000272    0.00%        2  java.lang.Record.<init>
     2000272    0.00%        2  MachNode::peephole
     2000272    0.00%        2  net.minecraft.world.item.enchantment.EnchantmentHelper.modifyDamage
     2000241    0.00%        2  net.minecraft.world.level.block.BaseFireBlock.onPlace
     2000231    0.00%        2  java.util.stream.MatchOps.lambda$makeRef$0
     2000212    0.00%        2  net.minecraft.world.item.enchantment.EnchantmentHelper$$Lambda.0x00007f4755a034a0.accept
     2000212    0.00%        2  org.bukkit.craftbukkit.entity.CraftAxolotl.getHandle
     2000201    0.00%        2  net.minecraft.util.profiling.InactiveProfiler.pop
     2000181    0.00%        2  sarI_rReg_CLNode::out_RegMask
     2000172    0.00%        2  CallNode::bottom_type
     2000162    0.00%        2  it.unimi.dsi.fastutil.objects.Object2ObjectOpenHashMap.removeEntry
     2000161    0.00%        1  net.minecraft.world.entity.ai.behavior.ShufflingList$WeightedEntry.getRandWeight
     2000161    0.00%        2  net.minecraft.world.phys.shapes.BooleanOp.lambda$static$8
     2000151    0.00%        2  ciSignature::has_unloaded_classes
     2000142    0.00%        2  net.minecraft.world.entity.animal.Pig$$Lambda.0x00007f4755a62c88.test
     2000131    0.00%        2  net.minecraft.world.item.component.ItemAttributeModifiers.forEach
     2000119    0.00%        2  TypeInstPtr::is_meet_subtype_of_helper
     2000111    0.00%        2  net.minecraft.world.level.Level.miss
     2000111    0.00%        2  IfNode::simple_subsuming
     2000103    0.00%        2  Dictionary::collect
     2000102    0.00%        2  Node::operator new
     2000101    0.00%        2  net.minecraft.world.entity.Entity$$Lambda.0x00007f4755a07590.<init>
     2000091    0.00%        2  net.minecraft.world.entity.animal.Fox$SleepGoal.canContinueToUse
     2000082    0.00%        2  G1RedirtyCardsLocalQueueSet::enqueue
     2000071    0.00%        2  net.minecraft.world.level.pathfinder.NodeEvaluator.canWalkOverFences
     2000071    0.00%        1  com.destroystokyo.paper.event.entity.EntityAddToWorldEvent.getHandlers
     2000052    0.00%        2  net.minecraft.world.entity.animal.Fox$SeekShelterGoal.canUse
     2000051    0.00%        2  convL2I_reg_regNode::rule
     2000041    0.00%        2  net.minecraft.world.level.block.SnowLayerBlock.randomTick
     2000022    0.00%        2  net.minecraft.world.entity.Entity.touchingUnloadedChunk
     2000022    0.00%        2  ciInstanceKlass::get_canonical_holder
     2000011    0.00%        2  io.papermc.paper.pewpew.bench.PewpewBenchPlugin.tickBench
     2000010    0.00%        2  TypeKlassPtr::eq
     2000001    0.00%        2  net.minecraft.world.level.block.WebBlock.entityInside
     1999991    0.00%        2  Node::Ideal
     1999990    0.00%        2  java.lang.Byte.byteValue
     1999971    0.00%        1  net.minecraft.util.Mth.positiveCeilDiv
     1999941    0.00%        2  java.lang.invoke.VarHandleReferences$FieldInstanceReadOnly.get
     1999932    0.00%        2  net.minecraft.world.entity.Mob.canReplaceCurrentItem
     1999932    0.00%        2  TypeNarrowPtr::singleton
     1999931    0.00%        2  Type::filter_helper
     1999902    0.00%        2  it.unimi.dsi.fastutil.objects.ObjectArrayList.size
     1999890    0.00%        2  BitMap::set_intersection_with_result
     1999881    0.00%        2  com.google.common.collect.RegularImmutableSet.contains
     1999880    0.00%        2  Parse::merge_memory_edges
     1999871    0.00%        2  CompositeElapsedCounterSource::now
     1999871    0.00%        2  ConnectionGraph::add_field
     1999862    0.00%        2  net.minecraft.world.entity.Mob.finalizeSpawn
     1999861    0.00%        2  IdealLoopTree::counted_loop
     1999861    0.00%        2  InlineTree::find_subtree_from_root
     1999861    0.00%        2  net.minecraft.world.level.block.LeafLitterBlock.canSurvive
     1999841    0.00%        2  it.unimi.dsi.fastutil.objects.Reference2ObjectOpenHashMap.getOrDefault
     1999831    0.00%        1  operator new
     1999830    0.00%        2  PhaseOutput::Process_OopMap_Node
     1999822    0.00%        2  CountedLoopEndNode::Opcode
     1999810    0.00%        2  CreateExNode::pinned
     1999800    0.00%        2  net.minecraft.world.level.block.VegetationBlock.canSurvive
     1999791    0.00%        2  net.minecraft.world.entity.animal.Dolphin$$Lambda.0x00007f4754ca3658.test
     1999791    0.00%        2  AddNode::Identity
     1999781    0.00%        2  TypeOopPtr::is_known_instance
     1999771    0.00%        2  net.minecraft.world.entity.ai.Brain.getMemoryInternal
     1999770    0.00%        2  net.minecraft.world.entity.Mob.createBodyControl
     1999770    0.00%        2  net.minecraft.world.entity.animal.horse.AbstractHorse$$Lambda.0x00007f4755ae8e20.test
     1999762    0.00%        2  net.minecraft.world.entity.schedule.Schedule$$Lambda.0x00007f4755ae4260.applyAsDouble
     1999761    0.00%        2  ThreadLocalNode::Opcode
     1999761    0.00%        2  it.unimi.dsi.fastutil.longs.Long2LongMaps.fastIterator
     1999760    0.00%        1  java.util.stream.FindOps$FindOp.getOpFlags
     1999751    0.00%        2  org.bukkit.event.Event.<init>
     1999731    0.00%        2  net.minecraft.world.entity.LivingEntity.getActiveEffects
     1999729    0.00%        2  MachReturnNode::adr_type
